Segment ID,Street,City,Date and Time (Local),Pedestrian Total,Bike Total,Car Total,Large vehicle Total,Night Total,Speed V85 km/h,Speed Car 0-10 km/h (%),Speed Car 10-20 km/h (%),Speed Car 20-30 km/h (%),Speed Car 30-40 km/h (%),Speed Car 40-50 km/h (%),Speed Car 50-60 km/h (%),Speed Car 60-70 km/h (%),Speed Car 70+ km/h (%),Pedestrian (A > B),Pedestrian (B > A),Bike (A > B),Bike (B > A),Car (A > B),Car (B > A),Heavy (A > B),Heavy (B > A),Night (A > B),Night (B > A),Uptime
9000009380,Roetersstraat,Amsterdam,2025-09-17 18:00,733,431,241,22,0,50,"1,66","17,84","25,31","27,39","12,86","7,05","4,98","2,9",324,409,191,240,137,104,7,15,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 19:00,316,200,123,7,65,"38,5","4,07","12,2","47,15","25,2","7,32","3,25","0,81",0,162,154,100,100,86,37,6,1,38,27,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 20:00,0,0,0,0,215,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,113,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 21:00,0,0,0,0,180,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,89,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 22:00,0,0,0,0,175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,76,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 23:00,0,0,0,0,122,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,64,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 00:00,0,0,0,0,41,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 01:00,0,0,0,0,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 02:00,0,0,0,0,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 03:00,0,0,0,0,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 04:00,0,0,0,0,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 05:00,0,0,0,0,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 06:00,0,0,0,0,58,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,20,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 07:00,39,45,52,4,60,"42,5","5,77","13,46","30,77","28,85","17,31","3,85",0,0,13,26,23,22,24,28,1,3,32,28,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 08:00,851,566,302,49,0,51,"1,99","13,58","24,5","23,18","20,86","7,28","6,29","2,32",108,743,103,463,226,76,33,16,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 09:00,655,376,323,58,0,"54,5","9,6","10,22","20,12","19,81","18,58","10,84","5,26","5,57",89,566,61,315,235,88,29,29,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 10:00,683,438,282,52,0,50,"15,96","15,96","23,76","21,28","7,8","8,16","4,26","2,84",176,507,91,347,171,111,26,26,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 11:00,401,451,257,69,0,48,"11,28","14,01","27,24","22,57","12,06","8,17","3,11","1,56",94,307,148,303,131,126,32,37,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 12:00,726,677,254,86,0,"49,5","7,09","13,39","25,2","24,41","15,35","11,42","1,18","1,97",288,438,238,439,142,112,46,40,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 13:00,659,540,229,81,0,"48,5","11,79","14,41","22,27","24,45","13,97","6,99","4,8","1,31",328,331,224,316,153,76,52,29,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 14:00,735,727,255,77,0,"51,5","4,71","11,37","33,33","23,92","10,98","7,45","4,31","3,92",378,357,287,440,158,97,58,19,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 15:00,745,656,328,119,0,54,"4,57","10,67","23,17","25,61","15,85","11,59","4,27","4,27",427,318,282,374,209,119,80,39,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 16:00,825,496,273,62,0,56,"4,03","10,62","21,25","24,54","18,32","10,26","6,96","4,03",494,331,223,273,171,102,48,14,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 17:00,678,755,301,66,0,58,"3,99","9,63","19,27","23,59","17,28","13,95","6,31","5,98",359,319,348,407,204,97,47,19,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 18:00,559,434,261,35,0,"55,5","3,07","12,64","17,24","24,14","18,77","13,79","5,75","4,6",289,270,131,303,170,91,23,12,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 19:00,378,162,123,4,93,44,"4,88","21,14","21,14","31,71","11,38","2,44","2,44","4,88",196,182,54,108,81,42,3,1,61,32,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 20:00,0,0,0,0,221,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,111,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 21:00,0,0,0,0,214,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 22:00,0,0,0,0,229,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,134,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 23:00,0,0,0,0,144,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,84,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 00:00,0,0,0,0,79,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,45,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 01:00,0,0,0,0,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 02:00,0,0,0,0,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 03:00,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 04:00,0,0,0,0,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 05:00,0,0,0,0,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 06:00,0,0,0,0,66,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 07:00,48,35,81,12,22,54,"2,47","6,17","23,46","30,86","17,28","13,58","2,47","3,7",13,35,9,26,56,25,6,6,12,10,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 08:00,734,490,304,28,0,54,"2,3","7,89","16,45","23,03","28,95","13,82","4,28","3,29",98,636,84,406,236,68,12,16,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 09:00,489,258,266,40,0,54,"11,28","12,03","22,18","15,41","18,42","10,9","6,02","3,76",80,409,135,123,196,70,35,5,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 10:00,524,448,167,46,0,"47,5","16,17","17,37","24,55","17,37","13,17","6,59","1,2","3,59",108,416,189,259,102,65,27,19,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 11:00,341,463,189,48,0,"51,5","7,41","19,58","24,87","22,75","9,52","6,88","2,12","6,88",82,259,195,268,130,59,35,13,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 12:00,311,401,240,64,0,44,"12,92","21,67","22,92","19,58","12,08","3,33","4,17","3,33",101,210,166,235,165,75,49,15,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 13:00,177,236,178,50,0,48,"11,8","15,73","29,21","20,79","8,99","7,87","3,37","2,25",25,152,28,208,111,67,26,24,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 14:00,264,492,171,44,0,51,"5,85","21,05","27,49","19,3","10,53","8,19","2,92","4,68",85,179,251,241,113,58,36,8,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 15:00,399,778,326,51,0,"56,5","2,76","12,27","18,4","23,31","17,48","16,26","6,44","3,07",136,263,386,392,243,83,37,14,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 16:00,646,583,217,78,0,"51,5","2,76","17,97","23,04","25,35","15,21","8,29","1,84","5,53",287,359,330,253,138,79,66,12,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 17:00,670,667,167,45,0,49,"2,99","7,19","23,95","36,53","14,97","6,59","2,99","4,79",263,407,383,284,124,43,39,6,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 18:00,653,526,199,30,0,49,"1,51","7,04","19,1","39,7","19,6","5,03","5,03","3,02",260,393,272,254,143,56,20,10,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 19:00,516,320,157,18,36,"43,5","2,55","10,83","29,3","35,67","14,65","2,55","2,55","1,91",198,318,199,121,98,59,16,2,22,14,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 20:00,0,0,0,0,309,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,172,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 21:00,0,0,0,0,306,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,160,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 22:00,0,0,0,0,314,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,152,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 23:00,0,0,0,0,294,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,155,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 00:00,0,0,0,0,267,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,129,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 01:00,0,0,0,0,211,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,108,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 02:00,0,0,0,0,146,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,70,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 03:00,0,0,0,0,57,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,40,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 04:00,0,0,0,0,44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 05:00,0,0,0,0,44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 06:00,0,0,0,0,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 07:00,46,26,23,7,18,43,"8,7","26,09","30,43","8,7","17,39","4,35",0,"4,35",12,34,23,3,12,11,4,3,12,6,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 08:00,104,90,62,28,0,48,"6,45","9,68","24,19","37,1","9,68","6,45","3,23","3,23",27,77,44,46,36,26,18,10,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 09:00,260,207,80,36,0,44,"3,75","17,5",20,"32,5","17,5",5,"1,25","2,5",72,188,84,123,37,43,28,8,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 10:00,258,264,166,50,0,"50,5","1,2","10,24","26,51","29,52","16,87","7,83","2,41","5,42",62,196,92,172,107,59,41,9,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 11:00,363,345,163,49,0,"56,5","1,23","10,43","17,79","25,15","22,7","9,82","6,13","6,75",63,300,108,237,101,62,42,7,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 12:00,398,398,175,90,0,"46,5","2,29","10,29","29,14","29,71","17,71","2,29","2,86","5,71",129,269,199,199,105,70,79,11,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 13:00,358,258,221,53,0,44,"0,9","10,41","27,6","36,65","16,29","4,52","2,71","0,9",115,243,125,133,142,79,40,13,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 14:00,303,221,270,95,0,52,"4,81","7,04","19,63","31,48","20,37","7,04","4,81","4,81",106,197,93,128,187,83,75,20,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 15:00,257,230,270,86,0,54,"7,41","10,37","18,15","27,04","16,3","9,63","6,3","4,81",120,137,92,138,166,104,54,32,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 16:00,251,264,263,88,0,"52,5","11,03","7,98","18,63","22,43","21,67","8,37","4,56","5,32",104,147,113,151,186,77,61,27,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 17:00,306,243,257,67,0,"54,5","11,67",7,"17,9","23,74","16,73","12,45","3,5",7,139,167,97,146,176,81,39,28,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 18:00,282,210,182,25,0,55,"10,44","9,34","18,13","21,43","19,23","10,99","3,85","6,59",104,178,78,132,122,60,15,10,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 19:00,142,84,94,8,66,"46,5","7,45","13,83","35,11","20,21","12,77","6,38",0,"4,26",47,95,25,59,57,37,6,2,29,37,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 20:00,0,0,0,0,243,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,119,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 21:00,0,0,0,0,238,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,133,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 22:00,0,0,0,0,230,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-20 23:00,0,0,0,0,240,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,124,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 00:00,0,0,0,0,161,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,65,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 01:00,0,0,0,0,115,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,56,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 02:00,0,0,0,0,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,19,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 03:00,0,0,0,0,41,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 04:00,0,0,0,0,27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 05:00,0,0,0,0,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 06:00,0,0,0,0,43,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 07:00,20,7,23,3,27,"47,5","8,7","8,7","26,09","26,09","21,74","4,35",0,"4,35",1,19,0,7,12,11,1,2,11,16,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 08:00,69,40,43,8,0,54,"11,63","9,3","32,56","18,6","9,3","6,98","6,98","4,65",20,49,6,34,26,17,4,4,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 09:00,163,112,100,15,0,58,12,14,18,18,17,8,4,9,30,133,26,86,58,42,13,2,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 10:00,275,207,135,21,0,"48,5","26,67","11,85","19,26","14,81","14,07","9,63","2,22","1,48",56,219,38,169,77,58,14,7,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 11:00,283,226,187,40,0,"56,5","15,51","11,23","16,04","19,79","16,04","9,63","5,35","6,42",64,219,69,157,125,62,24,16,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 12:00,338,284,241,57,0,54,"14,11","13,28","16,18","17,43","19,92","7,05","2,9","9,13",85,253,88,196,168,73,41,16,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 13:00,301,233,226,72,0,"57,5","12,83","9,29","15,49","22,57","18,58","8,41","2,65","10,18",90,211,78,155,166,60,53,19,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 14:00,306,286,209,52,0,63,"11,96","6,7","10,53","22,49","20,1","11,48","4,78","11,96",107,199,95,191,161,48,36,16,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 15:00,313,223,247,82,0,65,"12,55","6,88","10,93","20,24","22,27","8,5","5,67","12,96",93,220,74,149,198,49,62,20,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 16:00,291,210,258,60,0,58,"15,12","3,88","15,12","22,87","19,38","10,47","2,71","10,47",118,173,83,127,206,52,37,23,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 17:00,338,208,213,31,0,53,"15,02","8,92","15,96","32,39","10,33","8,92","6,1","2,35",145,193,94,114,162,51,20,11,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 18:00,290,224,155,29,0,"60,5","4,52","5,81","21,94","25,81","15,48","10,97","7,1","8,39",109,181,70,154,106,49,18,11,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 19:00,184,69,82,6,41,42,"7,32","12,2","37,8","24,39","9,76","1,22","2,44","4,88",67,117,19,50,43,39,4,2,21,20,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 20:00,0,0,0,0,182,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,90,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 21:00,0,0,0,0,139,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,68,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 22:00,0,0,0,0,126,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,61,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-21 23:00,0,0,0,0,82,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,45,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 00:00,0,0,0,0,46,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 01:00,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 02:00,0,0,0,0,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 03:00,0,0,0,0,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 04:00,0,0,0,0,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 05:00,0,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 06:00,0,0,0,0,85,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,37,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 07:00,67,24,91,18,55,47,"3,3","9,89","16,48","43,96","13,19","5,49","5,49","2,2",16,51,8,16,68,23,13,5,35,20,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 08:00,658,500,272,29,0,61,"4,41","8,09","16,91","21,32","18,75","14,71","8,46","7,35",67,591,95,405,195,77,20,9,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 09:00,602,441,331,84,0,64,"6,65","9,37","17,22","20,24","17,22","11,78","6,04","11,48",97,505,119,322,231,100,68,16,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 10:00,697,468,199,47,0,"45,5","23,12","15,08","16,58","21,11","13,07","5,03","2,51","3,52",164,533,134,334,112,87,29,18,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 11:00,472,303,216,62,0,"56,5","14,35","13,43","19,91","21,76","9,26","9,72","5,09","6,48",163,309,112,191,124,92,46,16,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 12:00,465,482,262,79,0,"50,5","26,34","14,5","16,79","17,18","9,92","6,11","5,34","3,82",168,297,131,351,173,89,59,20,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 13:00,612,510,269,78,0,55,"17,47","9,29","16,73","18,22","17,47","9,29","3,72","7,81",254,358,165,345,179,90,63,15,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 14:00,737,564,221,107,0,57,"14,48","9,5",19,"16,29","16,74","12,67","4,52","6,79",274,463,169,395,155,66,86,21,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 15:00,765,575,370,102,0,68,"12,43","8,11","13,24","16,22","14,86","11,89","9,19","14,05",302,463,180,395,278,92,74,28,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 16:00,665,413,344,54,0,62,"20,06","11,34","13,08","18,6","12,5","6,98","9,01","8,43",199,466,111,302,247,97,25,29,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 17:00,685,555,318,43,0,62,"15,41","13,52","14,47","16,04","13,21","10,38","8,18","8,81",241,444,198,357,210,108,20,23,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 18:00,741,437,183,42,0,"54,5","10,38","9,29","20,77","23,5","15,3","10,93","6,56","3,28",259,482,138,299,124,59,22,20,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 19:00,416,92,106,4,77,45,"12,26","14,15","28,3","21,7","11,32","4,72","1,89","5,66",191,225,26,66,64,42,1,3,36,41,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 20:00,0,0,0,0,249,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,124,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 21:00,0,0,0,0,183,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,88,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 22:00,0,0,0,0,170,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,98,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-22 23:00,0,0,0,0,106,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,56,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-23 00:00,0,0,0,0,45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-23 01:00,0,0,0,0,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-23 02:00,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-23 03:00,0,0,0,0,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-23 04:00,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-23 05:00,0,0,0,0,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-23 06:00,0,0,0,0,55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-23 07:00,58,34,108,17,62,"51,5","2,78","6,48","18,52","27,78","25,93","12,96","2,78","2,78",11,47,14,20,86,22,13,4,47,15,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-23 08:00,641,511,280,51,0,"59,5","7,5","10,71","18,93","18,93","17,5","12,14","7,86","6,43",64,577,70,441,180,100,32,19,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-23 09:00,576,310,240,49,0,"52,5","12,92","11,25","21,67","22,92","13,33","9,17","4,58","4,17",81,495,110,200,173,67,39,10,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-23 10:00,625,350,220,48,0,"43,5",30,"11,36","15,45","22,73","13,64","3,64","1,82","1,36",150,475,113,237,162,58,28,20,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-23 11:00,574,443,262,80,0,53,"17,18","8,78","17,18","20,61","17,94","8,78","5,34","4,2",159,415,119,324,165,97,54,26,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-23 12:00,647,619,324,103,0,"52,5","27,16","13,58","17,28","16,36","8,33","6,48","3,7","7,1",228,419,213,406,185,139,83,20,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-23 13:00,401,377,229,100,0,"57,5","23,58","13,54","14,41","18,34","8,3","9,17","4,8","7,86",134,267,109,268,149,80,78,22,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-23 14:00,707,516,261,115,0,"54,5","15,33","13,03","19,16","13,41","17,62","10,73","5,36","5,36",252,455,184,332,163,98,87,28,0,0,Good uptime - 1
