Segment ID,Street,City,Date and Time (Local),Pedestrian Total,Bike Total,Car Total,Large vehicle Total,Night Total,Speed V85 km/h,Speed Car 0-10 km/h (%),Speed Car 10-20 km/h (%),Speed Car 20-30 km/h (%),Speed Car 30-40 km/h (%),Speed Car 40-50 km/h (%),Speed Car 50-60 km/h (%),Speed Car 60-70 km/h (%),Speed Car 70+ km/h (%),Pedestrian (A > B),Pedestrian (B > A),Bike (A > B),Bike (B > A),Car (A > B),Car (B > A),Heavy (A > B),Heavy (B > A),Night (A > B),Night (B > A),Uptime
9000009380,Roetersstraat,Amsterdam,2025-09-13 04:00,0,0,0,0,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 05:00,0,0,0,0,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 06:00,0,0,0,0,43,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 07:00,50,25,63,14,6,43,1.59,11.11,20.63,42.86,17.46,1.59,1.59,3.17,25,25,19,6,45,18,13,1,3,3,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 08:00,84,72,105,27,0,47,0.95,5.71,18.1,40.95,23.81,6.67,0.95,2.86,14,70,42,30,75,30,22,5,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 09:00,195,127,126,21,0,46.5,9.52,9.52,27.78,31.75,8.73,8.73,1.59,2.38,38,157,47,80,88,38,20,1,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 10:00,311,247,111,47,0,41.5,0,16.22,34.23,30.63,17.12,0,0,1.8,72,239,107,140,64,47,36,11,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 11:00,359,301,136,67,0,45,2.21,10.29,23.53,40.44,14.71,4.41,1.47,2.94,67,292,133,168,77,59,50,17,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 12:00,394,339,149,73,0,39.5,0.67,10.74,33.56,41.61,10.07,0,1.34,2.01,93,301,152,187,85,64,62,11,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 13:00,402,269,159,42,0,44,1.26,5.66,31.45,38.99,14.47,3.77,2.52,1.89,105,297,125,144,95,64,33,9,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 14:00,203,245,232,97,0,54.5,2.16,9.05,22.41,36.21,11.21,9.48,5.17,4.31,70,133,144,101,165,67,61,36,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 15:00,280,273,236,94,0,56.5,5.51,7.2,22.03,32.63,13.14,7.2,5.93,6.36,64,216,124,149,165,71,61,33,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 16:00,242,273,211,47,0,53.5,4.27,6.16,27.01,32.23,11.85,9,5.21,4.27,75,167,129,144,143,68,34,13,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 17:00,223,237,235,51,0,57,0.43,8.51,20.85,36.6,11.91,9.36,5.96,6.38,83,140,134,103,163,72,40,11,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 18:00,284,237,190,37,0,46.5,1.05,8.95,31.05,32.63,15.26,5.26,0.53,5.26,87,197,105,132,118,72,33,4,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 19:00,243,170,160,12,0,44,3.13,9.38,38.75,28.13,11.25,3.75,1.25,4.38,55,188,105,65,96,64,8,4,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 20:00,19,9,9,1,240,53,0,0,66.67,11.11,0,22.22,0,0,4,15,8,1,5,4,1,0,120,120,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 21:00,0,0,0,0,282,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,161,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 22:00,0,0,0,0,212,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,114,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-13 23:00,0,0,0,0,227,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,132,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 00:00,0,0,0,0,172,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,79,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 01:00,0,0,0,0,134,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,66,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 02:00,0,0,0,0,82,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 03:00,0,0,0,0,44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 04:00,0,0,0,0,41,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 05:00,0,0,0,0,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 06:00,0,0,0,0,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 07:00,48,32,41,9,5,46,0,12.2,39.02,24.39,19.51,4.88,0,0,13,35,13,19,29,12,6,3,3,2,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 08:00,69,60,41,7,0,41.5,2.44,9.76,31.71,39.02,12.2,4.88,0,0,13,56,28,32,22,19,6,1,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 09:00,185,142,57,7,0,43,0,15.79,33.33,29.82,15.79,0,3.51,1.75,27,158,60,82,31,26,7,0,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 10:00,124,131,112,15,0,42.5,6.25,16.96,25,33.04,12.5,2.68,1.79,1.79,11,113,74,57,72,40,7,8,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 11:00,269,207,140,16,0,47,8.57,10.71,27.14,25.71,16.43,6.43,4.29,0.71,53,216,33,174,96,44,11,5,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 12:00,167,150,185,8,0,42,11.35,16.22,32.43,22.16,8.11,8.11,1.08,0.54,38,129,12,138,85,100,6,2,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 13:00,281,196,165,13,0,47.5,5.45,9.09,26.67,30.3,16.36,6.67,3.03,2.42,74,207,23,173,99,66,4,9,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 14:00,372,197,185,10,0,50,3.24,9.73,25.41,29.73,16.76,4.86,4.32,5.95,116,256,24,173,113,72,7,3,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 15:00,427,302,205,52,0,43.5,1.95,10.73,32.2,35.12,11.22,4.88,0.98,2.93,112,315,146,156,134,71,45,7,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 16:00,367,346,204,43,0,51,0.98,6.86,26.47,36.76,13.24,5.39,5.39,4.9,153,214,202,144,145,59,26,17,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 17:00,343,357,222,49,0,46.5,3.15,11.26,27.03,34.23,13.96,2.7,2.25,5.41,132,211,223,134,168,54,42,7,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 18:00,284,211,171,13,0,47.5,1.17,9.94,28.07,32.75,15.2,5.26,1.75,5.85,92,192,104,107,115,56,12,1,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 19:00,140,62,65,1,122,43.5,0,7.69,50.77,23.08,6.15,7.69,1.54,3.08,40,100,30,32,39,26,1,0,56,66,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 20:00,0,0,0,0,223,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,117,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 21:00,0,0,0,0,195,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,114,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 22:00,0,0,0,0,163,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,90,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-14 23:00,0,0,0,0,91,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,46,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 00:00,0,0,0,0,52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 01:00,0,0,0,0,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 02:00,0,0,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 03:00,0,0,0,0,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 04:00,0,0,0,0,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 05:00,0,0,0,0,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 06:00,0,0,0,0,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,29,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 07:00,107,70,66,18,8,46,1.52,9.09,24.24,37.88,18.18,3.03,3.03,3.03,16,91,36,34,40,26,10,8,5,3,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 08:00,510,669,279,57,0,49.5,2.51,5.73,24.73,32.26,21.15,8.24,2.51,2.87,37,473,314,355,190,89,45,12,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 09:00,198,320,194,39,0,46.5,3.09,14.95,26.8,30.41,15.98,4.12,2.06,2.58,22,176,153,167,138,56,26,13,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 10:00,206,387,211,66,0,48.5,10.43,15.64,27.96,19.43,13.27,5.69,4.74,2.84,51,155,177,210,136,75,56,10,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 11:00,186,290,246,89,0,44,11.38,14.63,32.11,17.89,14.23,5.28,3.25,1.22,59,127,135,155,163,83,74,15,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 12:00,404,374,251,101,0,49.5,5.18,15.14,25.5,24.7,15.14,7.17,3.98,3.19,147,257,213,161,181,70,72,29,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 13:00,619,368,203,79,0,47.5,7.88,8.87,29.06,30.05,11.82,6.4,3.45,2.46,243,376,175,193,140,63,52,27,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 14:00,743,498,295,99,0,49.5,3.73,12.2,27.46,26.44,15.59,9.83,3.73,1.02,296,447,272,226,215,80,62,37,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 15:00,628,557,313,105,0,51,6.39,11.18,24.6,25.24,15.97,11.18,3.51,1.92,253,375,270,287,225,88,63,42,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 16:00,725,435,228,78,0,48,3.51,10.09,28.51,32.89,10.96,7.46,2.63,3.95,355,370,187,248,142,86,24,54,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 17:00,760,531,217,30,0,47.5,4.15,7.83,27.65,33.18,14.29,5.99,2.76,4.15,349,411,243,288,134,83,17,13,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 18:00,641,397,120,12,0,39.5,8.33,15,36.67,26.67,6.67,2.5,0.83,3.33,280,361,198,199,56,64,9,3,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 19:00,580,228,119,15,0,38.5,5.88,19.33,31.09,33.61,6.72,1.68,0,1.68,281,299,168,60,66,53,14,1,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 20:00,9,5,5,0,219,36,0,40,20,40,0,0,0,0,4,5,5,0,2,3,0,0,107,112,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 21:00,0,0,0,0,236,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,139,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 22:00,0,0,0,0,179,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,81,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-15 23:00,0,0,0,0,128,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 00:00,0,0,0,0,63,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 01:00,0,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 02:00,0,0,0,0,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 03:00,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 04:00,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 08:00,863,1294,520,79,0,52,3.57,20.54,20.54,16.07,23.21,8.93,7.14,0,88,775,515,779,422,97,56,23,0,0,Poor uptime - 0.22
9000009380,Roetersstraat,Amsterdam,2025-09-16 09:00,782,539,243,89,0,44.5,3.29,12.76,30.04,29.63,15.23,6.58,0.82,1.65,118,664,212,327,156,87,47,42,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 10:00,690,512,233,64,0,44.5,15.88,21.89,24.89,16.31,9.44,6.44,3,2.15,201,489,245,267,151,82,43,21,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 11:00,672,412,174,80,0,41.5,4.02,13.22,35.06,30.46,11.49,2.87,1.15,1.72,233,439,198,214,96,78,50,30,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 12:00,840,385,189,71,0,42,4.23,17.46,31.75,30.16,5.29,9.52,1.06,0.53,323,517,180,205,116,73,38,33,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 13:00,740,266,195,77,0,45,7.18,16.92,27.18,26.15,14.36,3.08,3.59,1.54,257,483,57,209,122,73,40,37,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 14:00,779,203,235,82,0,44.5,12.77,13.19,27.66,22.13,16.17,3.4,1.7,2.98,332,447,45,158,147,88,40,42,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 15:00,781,264,303,99,0,43.5,7.92,14.19,31.02,26.4,11.22,4.29,1.65,3.3,399,382,79,185,188,115,44,55,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 16:00,842,288,227,71,0,44.5,3.08,14.54,34.8,25.55,10.57,6.61,2.64,2.2,489,353,61,227,126,101,29,42,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 17:00,809,373,255,56,0,50,6.69,15.16,25,28.66,9.41,3.97,4.08,7.01,402,408,83,290,167,88,30,26,0,0,Good uptime - 0.71
9000009380,Roetersstraat,Amsterdam,2025-09-16 18:00,788,617,230,28,0,55,3.04,12.17,20.43,22.17,17.83,14.35,7.83,2.17,395,393,295,322,158,72,9,19,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 19:00,500,244,150,5,71,47,1.33,16,28.67,25.33,16,5.33,4,3.33,203,297,124,120,120,30,4,1,27,44,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 20:00,0,0,0,0,249,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,136,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 21:00,0,0,0,0,223,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,127,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 22:00,0,0,0,0,202,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,103,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-16 23:00,0,0,0,0,133,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,72,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 00:00,0,0,0,0,62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 01:00,0,0,0,0,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 02:00,0,0,0,0,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 03:00,0,0,0,0,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 04:00,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 05:00,0,0,0,0,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 06:00,0,0,0,0,54,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 07:00,67,72,87,19,17,48.5,2.3,14.94,24.14,27.59,17.24,6.9,3.45,3.45,12,55,44,28,57,30,14,5,8,9,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 08:00,851,613,330,36,0,60.5,2.42,11.82,16.06,20.91,20.3,13.03,7.88,7.58,119,732,182,431,234,96,22,14,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 09:00,630,466,243,51,0,54.5,2.88,13.58,17.28,20.16,25.1,11.11,6.17,3.7,91,539,107,359,168,75,25,26,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 10:00,704,541,180,52,0,54,4.44,13.89,30.56,18.89,12.78,6.11,6.11,7.22,192,512,117,424,113,67,21,31,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 11:00,664,507,233,103,0,52.5,0.43,11.16,25.75,30.47,14.59,8.58,5.15,3.86,207,457,224,283,145,88,48,55,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 12:00,835,642,229,97,0,52,4.37,14.85,25.33,26.64,11.35,10.04,4.37,3.06,322,513,284,358,124,105,49,48,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 13:00,748,544,282,65,0,50.5,3.19,12.77,25.18,25.53,17.38,10.28,2.84,2.84,323,425,230,314,194,88,37,28,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 14:00,815,680,264,80,0,49.5,5.3,10.98,24.24,26.52,18.94,8.33,3.03,2.65,422,393,337,343,178,86,59,21,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 15:00,749,640,224,73,0,52,4.02,13.84,22.77,25.89,16.07,11.61,2.23,3.57,397,352,318,322,153,71,43,30,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 16:00,864,661,346,62,0,54.5,2.6,9.54,20.52,29.77,16.18,10.98,4.91,5.49,529,335,335,326,245,101,35,27,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 17:00,833,683,301,60,0,56,3.32,11.3,15.95,25.25,20.6,11.63,8.31,3.65,478,355,342,341,214,87,27,33,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 18:00,733,431,241,22,0,50,1.66,17.84,25.31,27.39,12.86,7.05,4.98,2.9,324,409,191,240,137,104,7,15,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 19:00,316,200,123,7,65,38.5,4.07,12.2,47.15,25.2,7.32,3.25,0.81,0,162,154,100,100,86,37,6,1,38,27,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 20:00,0,0,0,0,215,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,113,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 21:00,0,0,0,0,180,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,89,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 22:00,0,0,0,0,175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,76,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-17 23:00,0,0,0,0,122,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,64,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 00:00,0,0,0,0,41,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 01:00,0,0,0,0,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 02:00,0,0,0,0,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 03:00,0,0,0,0,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 04:00,0,0,0,0,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 05:00,0,0,0,0,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 06:00,0,0,0,0,58,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,20,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 07:00,39,45,52,4,60,42.5,5.77,13.46,30.77,28.85,17.31,3.85,0,0,13,26,23,22,24,28,1,3,32,28,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 08:00,851,566,302,49,0,51,1.99,13.58,24.5,23.18,20.86,7.28,6.29,2.32,108,743,103,463,226,76,33,16,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 09:00,655,376,323,58,0,54.5,9.6,10.22,20.12,19.81,18.58,10.84,5.26,5.57,89,566,61,315,235,88,29,29,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 10:00,683,438,282,52,0,50,15.96,15.96,23.76,21.28,7.8,8.16,4.26,2.84,176,507,91,347,171,111,26,26,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 11:00,401,451,257,69,0,48,11.28,14.01,27.24,22.57,12.06,8.17,3.11,1.56,94,307,148,303,131,126,32,37,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 12:00,726,677,254,86,0,49.5,7.09,13.39,25.2,24.41,15.35,11.42,1.18,1.97,288,438,238,439,142,112,46,40,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 13:00,659,540,229,81,0,48.5,11.79,14.41,22.27,24.45,13.97,6.99,4.8,1.31,328,331,224,316,153,76,52,29,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 14:00,735,727,255,77,0,51.5,4.71,11.37,33.33,23.92,10.98,7.45,4.31,3.92,378,357,287,440,158,97,58,19,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 15:00,745,656,328,119,0,54,4.57,10.67,23.17,25.61,15.85,11.59,4.27,4.27,427,318,282,374,209,119,80,39,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 16:00,825,496,273,62,0,56,4.03,10.62,21.25,24.54,18.32,10.26,6.96,4.03,494,331,223,273,171,102,48,14,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 17:00,678,755,301,66,0,58,3.99,9.63,19.27,23.59,17.28,13.95,6.31,5.98,359,319,348,407,204,97,47,19,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 18:00,559,434,261,35,0,55.5,3.07,12.64,17.24,24.14,18.77,13.79,5.75,4.6,289,270,131,303,170,91,23,12,0,0,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 19:00,378,162,123,4,93,44,4.88,21.14,21.14,31.71,11.38,2.44,2.44,4.88,196,182,54,108,81,42,3,1,61,32,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 20:00,0,0,0,0,221,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,111,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 21:00,0,0,0,0,214,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 22:00,0,0,0,0,229,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,134,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-18 23:00,0,0,0,0,144,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,84,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 00:00,0,0,0,0,79,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,45,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 01:00,0,0,0,0,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 02:00,0,0,0,0,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 03:00,0,0,0,0,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,Good uptime - 1
9000009380,Roetersstraat,Amsterdam,2025-09-19 04:00,0,0,0,0,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,Good uptime - 1
